,neutral,year,winner,score_diff,isFriendly,home_team,away_team,id
40305,False,2018,Vietnam,2,False,Vietnam,Malaysia,Vietnam2018-11-16Malaysia
40306,False,2018,Morocco,2,False,Morocco,Cameroon,Morocco2018-11-16Cameroon
40307,False,2018,Burundi,3,False,South Sudan,Burundi,South Sudan2018-11-16Burundi
40308,False,2018,Egypt,1,False,Egypt,Tunisia,Egypt2018-11-16Tunisia
40309,False,2018,North Korea,2,False,Chinese Taipei,North Korea,Chinese Taipei2018-11-16North Korea
40310,True,2018,Hong Kong,4,False,Mongolia,Hong Kong,Mongolia2018-11-16Hong Kong
40311,False,2018,Grenada,3,False,Grenada,Saint Martin,Grenada2018-11-16Saint Martin
40312,False,2018,Bermuda,1,False,Bermuda,El Salvador,Bermuda2018-11-16El Salvador
40313,True,2018,Montserrat,2,False,Aruba,Montserrat,Aruba2018-11-16Montserrat
40314,False,2018,Belize,1,False,Belize,Puerto Rico,Belize2018-11-16Puerto Rico
40315,False,2018,Tie,0,False,Italy,Portugal,Italy2018-11-17Portugal
40316,False,2018,Sweden,1,False,Turkey,Sweden,Turkey2018-11-17Sweden
40317,False,2018,Scotland,4,False,Albania,Scotland,Albania2018-11-17Scotland
40318,False,2018,Serbia,1,False,Serbia,Montenegro,Serbia2018-11-17Montenegro
40319,False,2018,Romania,3,False,Romania,Lithuania,Romania2018-11-17Lithuania
40320,False,2018,Kosovo,5,False,Malta,Kosovo,Malta2018-11-17Kosovo
40321,False,2018,Azerbaijan,2,False,Azerbaijan,Faroe Islands,Azerbaijan2018-11-17Faroe Islands
40322,False,2018,Tie,0,True,Australia,South Korea,Australia2018-11-17South Korea
40323,False,2018,Jordan,1,True,Jordan,India,Jordan2018-11-17India
40324,False,2018,Tie,0,True,Vanuatu,New Caledonia,Vanuatu2018-11-17New Caledonia
40325,False,2018,Thailand,2,False,Thailand,Indonesia,Thailand2018-11-17Indonesia
40326,True,2018,Philippines,1,False,Timor-Leste,Philippines,Timor-Leste2018-11-17Philippines
40327,False,2018,Senegal,1,False,Equatorial Guinea,Senegal,Equatorial Guinea2018-11-17Senegal
40328,False,2018,Gambia,2,False,Gambia,Benin,Gambia2018-11-17Benin
40329,False,2018,Libya,7,False,Seychelles,Libya,Seychelles2018-11-17Libya
40330,False,2018,Tie,0,False,Namibia,Guinea-Bissau,Namibia2018-11-17Guinea-Bissau
40331,False,2018,Uganda,1,False,Uganda,Cape Verde,Uganda2018-11-17Cape Verde
40332,False,2018,Cuba,1,False,Cuba,Dominican Republic,Cuba2018-11-17Dominican Republic
40333,False,2018,Jamaica,1,False,Jamaica,Suriname,Jamaica2018-11-17Suriname
40334,False,2018,Tie,0,False,Cayman Islands,Saint Lucia,Cayman Islands2018-11-17Saint Lucia
40335,False,2018,Haiti,2,False,Nicaragua,Haiti,Nicaragua2018-11-17Haiti
40336,False,2018,Switzerland,3,False,Switzerland,Belgium,Switzerland2018-11-18Belgium
40337,False,2018,England,1,False,England,Croatia,England2018-11-18Croatia
40338,False,2018,Austria,1,False,Northern Ireland,Austria,Northern Ireland2018-11-18Austria
40339,False,2018,Estonia,1,False,Greece,Estonia,Greece2018-11-18Estonia
40340,False,2018,Hungary,2,False,Hungary,Finland,Hungary2018-11-18Finland
40341,False,2018,Belarus,2,False,San Marino,Belarus,San Marino2018-11-18Belarus
40342,False,2018,Tie,0,False,Moldova,Luxembourg,Moldova2018-11-18Luxembourg
40343,False,2018,Spain,1,True,Spain,Bosnia and Herzegovina,Spain2018-11-18Bosnia and Herzegovina
40344,False,2018,Ghana,2,False,Ethiopia,Ghana,Ethiopia2018-11-18Ghana
40345,False,2018,Tie,0,False,Congo,DR Congo,Congo2018-11-18DR Congo
40346,False,2018,Tie,0,False,Guinea,Ivory Coast,Guinea2018-11-18Ivory Coast
40347,False,2018,Angola,1,False,Angola,Burkina Faso,Angola2018-11-18Burkina Faso
40348,False,2018,Yorkshire,1,True,Yorkshire,Panjab,Yorkshire2018-11-18Panjab
40349,False,2018,Turks and Caicos Islands,1,False,Turks and Caicos Islands,Saint Vincent and the Grenadines,Turks and Caicos Islands2018-11-18Saint Vincent and the Grenadines
40350,False,2018,Tie,0,False,Bahamas,Anguilla,Bahamas2018-11-18Anguilla
40351,False,2018,Barbados,3,False,Barbados,U.S. Virgin Islands,Barbados2018-11-18U.S. Virgin Islands
40352,True,2018,Canada,1,False,Saint Kitts and Nevis,Canada,Saint Kitts and Nevis2018-11-18Canada
40353,False,2018,Tie,0,False,Germany,Netherlands,Germany2018-11-19Netherlands
40354,False,2018,Czech Republic,1,False,Czech Republic,Slovakia,Czech Republic2018-11-19Slovakia
40355,False,2018,Tie,0,False,Denmark,Republic of Ireland,Denmark2018-11-19Republic of Ireland
40356,False,2018,Tie,0,False,Bulgaria,Slovenia,Bulgaria2018-11-19Slovenia
40357,False,2018,Norway,2,False,Cyprus,Norway,Cyprus2018-11-19Norway
40358,False,2018,Tie,0,False,Andorra,Latvia,Andorra2018-11-19Latvia
40359,False,2018,Georgia,1,False,Georgia,Kazakhstan,Georgia2018-11-19Kazakhstan
40360,False,2018,North Macedonia,4,False,North Macedonia,Gibraltar,North Macedonia2018-11-19Gibraltar
40361,False,2018,Tie,0,False,Liechtenstein,Armenia,Liechtenstein2018-11-19Armenia
40362,True,2018,Tie,0,True,Iceland,Qatar,Iceland2018-11-19Qatar
40363,False,2018,Oman,1,True,Oman,Bahrain,Oman2018-11-19Bahrain
40364,False,2018,Curaçao,6,False,Curaçao,Guadeloupe,Curaçao2018-11-19Guadeloupe
40365,False,2018,Martinique,2,False,Martinique,Antigua and Barbuda,Martinique2018-11-19Antigua and Barbuda
40366,False,2018,Tie,0,False,Portugal,Poland,Portugal2018-11-20Poland
40367,False,2018,Sweden,2,False,Sweden,Russia,Sweden2018-11-20Russia
40368,False,2018,Scotland,1,False,Scotland,Israel,Scotland2018-11-20Israel
40369,False,2018,Romania,1,False,Montenegro,Romania,Montenegro2018-11-20Romania
40370,False,2018,Serbia,3,False,Serbia,Lithuania,Serbia2018-11-20Lithuania
40371,False,2018,Kosovo,4,False,Kosovo,Azerbaijan,Kosovo2018-11-20Azerbaijan
40372,False,2018,Tie,0,False,Malta,Faroe Islands,Malta2018-11-20Faroe Islands
40373,False,2018,Albania,1,True,Albania,Wales,Albania2018-11-20Wales
40374,False,2018,Argentina,2,True,Argentina,Mexico,Argentina2018-11-20Mexico
40375,False,2018,Australia,3,True,Australia,Lebanon,Australia2018-11-20Lebanon
40376,True,2018,Brazil,1,True,Brazil,Cameroon,Brazil2018-11-20Cameroon
40377,False,2018,Chile,3,True,Chile,Honduras,Chile2018-11-20Honduras
40378,False,2018,Tie,0,True,China PR,Palestine,China PR2018-11-20Palestine
40379,False,2018,El Salvador,1,True,El Salvador,Haiti,El Salvador2018-11-20Haiti
40380,False,2018,France,1,True,France,Uruguay,France2018-11-20Uruguay
40381,True,2018,Tie,0,True,Iran,Venezuela,Iran2018-11-20Venezuela
40382,False,2018,Tie,0,True,Iraq,Bolivia,Iraq2018-11-20Bolivia
40383,True,2018,Italy,1,True,Italy,United States,Italy2018-11-20United States
40384,False,2018,Japan,4,True,Japan,Kyrgyzstan,Japan2018-11-20Kyrgyzstan
40385,False,2018,Tie,0,True,Jordan,Saudi Arabia,Jordan2018-11-20Saudi Arabia
40386,True,2018,South Korea,4,True,South Korea,Uzbekistan,South Korea2018-11-20Uzbekistan
40387,False,2018,Syria,1,True,Kuwait,Syria,Kuwait2018-11-20Syria
40388,False,2018,Tie,0,True,Nigeria,Uganda,Nigeria2018-11-20Uganda
40389,False,2018,Ecuador,1,True,Panama,Ecuador,Panama2018-11-20Ecuador
40390,False,2018,Costa Rica,1,True,Peru,Costa Rica,Peru2018-11-20Costa Rica
40391,False,2018,Tie,0,True,South Africa,Paraguay,South Africa2018-11-20Paraguay
40392,False,2018,Morocco,1,True,Tunisia,Morocco,Tunisia2018-11-20Morocco
40393,False,2018,Tie,0,True,Turkey,Ukraine,Turkey2018-11-20Ukraine
40394,False,2018,United Arab Emirates,2,True,United Arab Emirates,Yemen,United Arab Emirates2018-11-20Yemen
40395,False,2018,Tie,0,False,Myanmar,Vietnam,Myanmar2018-11-20Vietnam
40396,False,2018,Cambodia,2,False,Cambodia,Laos,Cambodia2018-11-20Laos
40397,True,2018,Dominica,2,False,Sint Maarten,Dominica,Sint Maarten2018-11-20Dominica
40398,False,2018,French Guiana,1,False,French Guiana,Guyana,French Guiana2018-11-20Guyana
40399,False,2018,Tie,0,False,Philippines,Thailand,Philippines2018-11-21Thailand
40400,False,2018,Singapore,5,False,Singapore,Timor-Leste,Singapore2018-11-21Timor-Leste
40401,False,2018,Vietnam,3,False,Vietnam,Cambodia,Vietnam2018-11-24Cambodia
40402,False,2018,Malaysia,3,False,Malaysia,Myanmar,Malaysia2018-11-24Myanmar
40403,False,2018,Tie,0,False,Indonesia,Philippines,Indonesia2018-11-25Philippines
40404,False,2018,Thailand,3,False,Thailand,Singapore,Thailand2018-11-25Singapore
40405,False,2018,Tie,0,False,Malaysia,Thailand,Malaysia2018-12-01Thailand
40406,False,2018,Vietnam,1,False,Philippines,Vietnam,Philippines2018-12-02Vietnam
40407,False,2018,Tie,0,False,Thailand,Malaysia,Thailand2018-12-05Malaysia
40408,False,2018,Vietnam,1,False,Vietnam,Philippines,Vietnam2018-12-06Philippines
40409,False,2018,Tie,0,False,Malaysia,Vietnam,Malaysia2018-12-11Vietnam
40410,False,2018,Oman,1,True,Oman,Tajikistan,Oman2018-12-13Tajikistan
40411,False,2018,Vietnam,1,False,Vietnam,Malaysia,Vietnam2018-12-15Malaysia
40412,False,2018,Oman,1,True,Oman,Tajikistan,Oman2018-12-16Tajikistan
40413,True,2018,Palestine,2,True,Palestine,Pakistan,Palestine2018-12-16Pakistan
40414,False,2018,Bahrain,5,True,Bahrain,Tajikistan,Bahrain2018-12-20Tajikistan
40415,True,2018,Kyrgyzstan,1,True,Jordan,Kyrgyzstan,Jordan2018-12-20Kyrgyzstan
40416,False,2018,Qatar,2,True,Qatar,Jordan,Qatar2018-12-23Jordan
40417,True,2018,Iraq,1,True,Iraq,China PR,Iraq2018-12-24China PR
40418,True,2018,Tie,0,True,Palestine,Iran,Palestine2018-12-24Iran
40419,True,2018,Turkmenistan,2,True,Afghanistan,Turkmenistan,Afghanistan2018-12-25Turkmenistan
40420,False,2018,Qatar,1,True,Qatar,Kyrgyzstan,Qatar2018-12-25Kyrgyzstan
40421,False,2018,Tie,0,True,Vietnam,North Korea,Vietnam2018-12-25North Korea
40422,False,2018,Bahrain,1,True,Bahrain,Lebanon,Bahrain2018-12-27Lebanon
40423,True,2018,Tie,0,True,India,Oman,India2018-12-27Oman
40424,False,2018,Algeria,1,True,Qatar,Algeria,Qatar2018-12-27Algeria
40425,True,2018,Tie,0,True,China PR,Jordan,China PR2018-12-28Jordan
40426,True,2018,Iraq,1,True,Iraq,Palestine,Iraq2018-12-28Palestine
40427,False,2018,Kuwait,2,True,United Arab Emirates,Kuwait,United Arab Emirates2018-12-28Kuwait
40428,False,2018,Bahrain,4,True,Bahrain,North Korea,Bahrain2018-12-29North Korea
40429,True,2018,Australia,5,True,Australia,Oman,Australia2018-12-30Oman
40430,True,2018,Syria,1,True,Yemen,Syria,Yemen2018-12-30Syria
40431,True,2018,Tie,0,True,South Korea,Saudi Arabia,South Korea2018-12-31Saudi Arabia
40432,True,2018,Kyrgyzstan,1,True,Kyrgyzstan,Palestine,Kyrgyzstan2018-12-31Palestine
40433,True,2018,Vietnam,2,True,Philippines,Vietnam,Philippines2018-12-31Vietnam
40434,False,2018,Iran,1,True,Qatar,Iran,Qatar2018-12-31Iran
40435,True,2019,Oman,2,True,Oman,Thailand,Oman2019-01-02Thailand
40436,False,2019,Tie,0,False,United Arab Emirates,Bahrain,United Arab Emirates2019-01-05Bahrain
40437,True,2019,India,3,False,Thailand,India,Thailand2019-01-06India
40438,True,2019,Jordan,1,False,Australia,Jordan,Australia2019-01-06Jordan
40439,True,2019,Tie,0,False,Syria,Palestine,Syria2019-01-06Palestine
40440,True,2019,China PR,1,False,China PR,Kyrgyzstan,China PR2019-01-07Kyrgyzstan
40441,True,2019,South Korea,1,False,South Korea,Philippines,South Korea2019-01-07Philippines
40442,True,2019,Iran,5,False,Iran,Yemen,Iran2019-01-07Yemen
40443,True,2019,Finland,1,True,Finland,Sweden,Finland2019-01-08Sweden
40444,True,2019,Iraq,1,False,Iraq,Vietnam,Iraq2019-01-08Vietnam
40445,True,2019,Saudi Arabia,4,False,Saudi Arabia,North Korea,Saudi Arabia2019-01-08North Korea
40446,True,2019,Qatar,2,False,Qatar,Lebanon,Qatar2019-01-09Lebanon
40447,True,2019,Japan,1,False,Japan,Turkmenistan,Japan2019-01-09Turkmenistan
40448,True,2019,Uzbekistan,1,False,Uzbekistan,Oman,Uzbekistan2019-01-09Oman
40449,True,2019,Thailand,1,False,Bahrain,Thailand,Bahrain2019-01-10Thailand
40450,True,2019,United Arab Emirates,2,False,India,United Arab Emirates,India2019-01-10United Arab Emirates
40451,True,2019,Jordan,2,False,Jordan,Syria,Jordan2019-01-10Syria
40452,True,2019,Estonia,1,True,Estonia,Finland,Estonia2019-01-11Finland
40453,True,2019,Tie,0,True,Iceland,Sweden,Iceland2019-01-11Sweden
40454,True,2019,Australia,3,False,Palestine,Australia,Palestine2019-01-11Australia
40455,True,2019,China PR,3,False,Philippines,China PR,Philippines2019-01-11China PR
40456,True,2019,South Korea,1,False,Kyrgyzstan,South Korea,Kyrgyzstan2019-01-11South Korea
40457,True,2019,Iran,2,False,Vietnam,Iran,Vietnam2019-01-12Iran
40458,True,2019,Iraq,3,False,Yemen,Iraq,Yemen2019-01-12Iraq
40459,True,2019,Saudi Arabia,2,False,Lebanon,Saudi Arabia,Lebanon2019-01-12Saudi Arabia
40460,True,2019,Qatar,6,False,North Korea,Qatar,North Korea2019-01-13Qatar
40461,True,2019,Japan,1,False,Oman,Japan,Oman2019-01-13Japan
40462,True,2019,Uzbekistan,4,False,Turkmenistan,Uzbekistan,Turkmenistan2019-01-13Uzbekistan
40463,True,2019,Bahrain,1,False,India,Bahrain,India2019-01-14Bahrain
40464,False,2019,Tie,0,False,United Arab Emirates,Thailand,United Arab Emirates2019-01-14Thailand
40465,True,2019,Tie,0,True,Estonia,Iceland,Estonia2019-01-15Iceland
40466,True,2019,Australia,1,False,Australia,Syria,Australia2019-01-15Syria
40467,True,2019,Tie,0,False,Palestine,Jordan,Palestine2019-01-15Jordan
40468,True,2019,South Korea,2,False,South Korea,China PR,South Korea2019-01-16China PR
40469,True,2019,Kyrgyzstan,2,False,Kyrgyzstan,Philippines,Kyrgyzstan2019-01-16Philippines
40470,True,2019,Tie,0,False,Iran,Iraq,Iran2019-01-16Iraq
40471,True,2019,Vietnam,2,False,Vietnam,Yemen,Vietnam2019-01-16Yemen
40472,True,2019,Lebanon,3,False,Lebanon,North Korea,Lebanon2019-01-17North Korea
40473,True,2019,Qatar,2,False,Saudi Arabia,Qatar,Saudi Arabia2019-01-17Qatar
40474,True,2019,Japan,1,False,Japan,Uzbekistan,Japan2019-01-17Uzbekistan
40475,True,2019,Oman,2,False,Oman,Turkmenistan,Oman2019-01-17Turkmenistan
40476,True,2019,Iran,2,False,Iran,Oman,Iran2019-01-20Oman
40477,True,2019,Tie,0,False,Jordan,Vietnam,Jordan2019-01-20Vietnam
40478,True,2019,China PR,1,False,Thailand,China PR,Thailand2019-01-20China PR
40479,True,2019,Tie,0,False,Australia,Uzbekistan,Australia2019-01-21Uzbekistan
40480,True,2019,Japan,1,False,Japan,Saudi Arabia,Japan2019-01-21Saudi Arabia
40481,False,2019,United Arab Emirates,1,False,United Arab Emirates,Kyrgyzstan,United Arab Emirates2019-01-21Kyrgyzstan
40482,True,2019,South Korea,1,False,South Korea,Bahrain,South Korea2019-01-22Bahrain
40483,True,2019,Qatar,1,False,Qatar,Iraq,Qatar2019-01-22Iraq
40484,True,2019,Iran,3,False,China PR,Iran,China PR2019-01-24Iran
40485,True,2019,Japan,1,False,Vietnam,Japan,Vietnam2019-01-24Japan
40486,True,2019,Qatar,1,False,South Korea,Qatar,South Korea2019-01-25Qatar
40487,False,2019,United Arab Emirates,1,False,United Arab Emirates,Australia,United Arab Emirates2019-01-25Australia
40488,False,2019,United States,3,True,United States,Panama,United States2019-01-27Panama
40489,True,2019,Japan,3,False,Iran,Japan,Iran2019-01-28Japan
40490,True,2019,Qatar,4,False,Qatar,United Arab Emirates,Qatar2019-01-29United Arab Emirates
40491,True,2019,Qatar,2,False,Japan,Qatar,Japan2019-02-01Qatar
40492,False,2019,United States,2,True,United States,Costa Rica,United States2019-02-02Costa Rica
40493,True,2019,Kazakhstan,1,True,Kazakhstan,Moldova,Kazakhstan2019-02-21Moldova
40494,False,2019,Cuba,5,True,Cuba,Bermuda,Cuba2019-02-27Bermuda
40495,False,2019,Tie,0,True,Bolivia,Nicaragua,Bolivia2019-03-03Nicaragua
40496,True,2019,Barbados,3,True,Barbados,Grenada,Barbados2019-03-04Grenada
40497,True,2019,El Salvador,2,True,El Salvador,Guatemala,El Salvador2019-03-06Guatemala
40498,False,2019,Bangladesh,1,True,Cambodia,Bangladesh,Cambodia2019-03-09Bangladesh
40499,False,2019,Bahamas,5,True,Bahamas,Turks and Caicos Islands,Bahamas2019-03-16Turks and Caicos Islands
40500,False,2019,Fiji,3,True,Fiji,New Caledonia,Fiji2019-03-18New Caledonia
40501,False,2019,Solomon Islands,2,True,Solomon Islands,Vanuatu,Solomon Islands2019-03-18Vanuatu
40502,False,2019,Tie,0,True,Myanmar,Chinese Taipei,Myanmar2019-03-19Chinese Taipei
40503,False,2019,Tie,0,True,Germany,Serbia,Germany2019-03-20Serbia
40504,False,2019,Wales,1,True,Wales,Trinidad and Tobago,Wales2019-03-20Trinidad and Tobago
40505,False,2019,Tie,0,True,Kosovo,Denmark,Kosovo2019-03-21Denmark
40506,False,2019,Tie,0,True,Kuwait,Nepal,Kuwait2019-03-21Nepal
40507,True,2019,Mauritius,2,True,Mauritius,New Caledonia,Mauritius2019-03-21New Caledonia
40508,False,2019,United Arab Emirates,1,True,United Arab Emirates,Saudi Arabia,United Arab Emirates2019-03-21Saudi Arabia
40509,False,2019,United States,1,True,United States,Ecuador,United States2019-03-21Ecuador
40510,False,2019,Northern Ireland,2,False,Northern Ireland,Estonia,Northern Ireland2019-03-21Estonia
40511,False,2019,Netherlands,4,False,Netherlands,Belarus,Netherlands2019-03-21Belarus
40512,False,2019,Croatia,1,False,Croatia,Azerbaijan,Croatia2019-03-21Azerbaijan
40513,False,2019,Slovakia,2,False,Slovakia,Hungary,Slovakia2019-03-21Hungary
40514,False,2019,Poland,1,False,Austria,Poland,Austria2019-03-21Poland
40515,False,2019,North Macedonia,2,False,North Macedonia,Latvia,North Macedonia2019-03-21Latvia
40516,False,2019,Tie,0,False,Israel,Slovenia,Israel2019-03-21Slovenia
40517,False,2019,Cyprus,5,False,Cyprus,San Marino,Cyprus2019-03-21San Marino
40518,False,2019,Belgium,2,False,Belgium,Russia,Belgium2019-03-21Russia
40519,False,2019,Kazakhstan,3,False,Kazakhstan,Scotland,Kazakhstan2019-03-21Scotland
40520,True,2019,Tie,0,False,British Virgin Islands,Turks and Caicos Islands,British Virgin Islands2019-03-21Turks and Caicos Islands
40521,True,2019,Venezuela,2,True,Argentina,Venezuela,Argentina2019-03-22Venezuela
40522,False,2019,Guatemala,1,True,Guatemala,Costa Rica,Guatemala2019-03-22Costa Rica
40523,False,2019,Colombia,1,True,Japan,Colombia,Japan2019-03-22Colombia
40524,False,2019,South Korea,1,True,South Korea,Bolivia,South Korea2019-03-22Bolivia
40525,True,2019,Mexico,2,True,Mexico,Chile,Mexico2019-03-22Chile
40526,True,2019,Peru,1,True,Peru,Paraguay,Peru2019-03-22Paraguay
40527,False,2019,Tie,0,False,Bulgaria,Montenegro,Bulgaria2019-03-22Montenegro
40528,False,2019,England,5,False,England,Czech Republic,England2019-03-22Czech Republic
40529,False,2019,Tie,0,False,Portugal,Ukraine,Portugal2019-03-22Ukraine
40530,False,2019,Luxembourg,1,False,Luxembourg,Lithuania,Luxembourg2019-03-22Lithuania
40531,False,2019,Turkey,2,False,Albania,Turkey,Albania2019-03-22Turkey
40532,False,2019,Iceland,2,False,Andorra,Iceland,Andorra2019-03-22Iceland
40533,False,2019,France,3,False,Moldova,France,Moldova2019-03-22France
40534,False,2019,Angola,1,False,Botswana,Angola,Botswana2019-03-22Angola
40535,False,2019,U.S. Virgin Islands,3,False,Anguilla,U.S. Virgin Islands,Anguilla2019-03-22U.S. Virgin Islands
40536,False,2019,Saint Vincent and the Grenadines,1,False,Saint Vincent and the Grenadines,Bonaire,Saint Vincent and the Grenadines2019-03-22Bonaire
40537,False,2019,Montserrat,1,False,Cayman Islands,Montserrat,Cayman Islands2019-03-22Montserrat
40538,True,2019,Saint Lucia,1,False,Saint Lucia,Aruba,Saint Lucia2019-03-22Aruba
40539,True,2019,Tie,0,True,Brazil,Panama,Brazil2019-03-23Panama
40540,False,2019,Malaysia,1,True,Malaysia,Afghanistan,Malaysia2019-03-23Afghanistan
40541,True,2019,Tie,0,True,Oman,Singapore,Oman2019-03-23Singapore
40542,False,2019,Switzerland,2,False,Georgia,Switzerland,Georgia2019-03-23Switzerland
40543,False,2019,Republic of Ireland,1,False,Gibraltar,Republic of Ireland,Gibraltar2019-03-23Republic of Ireland
40544,False,2019,Malta,1,False,Malta,Faroe Islands,Malta2019-03-23Faroe Islands
40545,False,2019,Sweden,1,False,Sweden,Romania,Sweden2019-03-23Romania
40546,False,2019,Spain,1,False,Spain,Norway,Spain2019-03-23Norway
40547,False,2019,Bosnia and Herzegovina,1,False,Bosnia and Herzegovina,Armenia,Bosnia and Herzegovina2019-03-23Armenia
40548,False,2019,Italy,2,False,Italy,Finland,Italy2019-03-23Finland
40549,False,2019,Greece,2,False,Liechtenstein,Greece,Liechtenstein2019-03-23Greece
40550,False,2019,Senegal,2,False,Senegal,Madagascar,Senegal2019-03-23Madagascar
40551,False,2019,Cameroon,3,False,Cameroon,Comoros,Cameroon2019-03-23Comoros
40552,False,2019,Mali,3,False,Mali,South Sudan,Mali2019-03-23South Sudan
40553,False,2019,Ghana,1,False,Ghana,Kenya,Ghana2019-03-23Kenya
40554,False,2019,Tie,0,False,Niger,Egypt,Niger2019-03-23Egypt
40555,False,2019,Zambia,3,False,Zambia,Namibia,Zambia2019-03-23Namibia
40556,False,2019,Dominica,4,False,Dominica,Bahamas,Dominica2019-03-23Bahamas
40557,True,2019,Sint Maarten,1,False,Sint Maarten,Saint Martin,Sint Maarten2019-03-23Saint Martin
40558,False,2019,Antigua and Barbuda,1,False,Antigua and Barbuda,Curaçao,Antigua and Barbuda2019-03-23Curaçao
40559,False,2019,Guyana,1,False,Guyana,Belize,Guyana2019-03-23Belize
40560,False,2019,Suriname,2,False,Suriname,Saint Kitts and Nevis,Suriname2019-03-23Saint Kitts and Nevis
40561,False,2019,Martinique,1,False,Guadeloupe,Martinique,Guadeloupe2019-03-23Martinique
40562,False,2019,Solomon Islands,1,True,Chinese Taipei,Solomon Islands,Chinese Taipei2019-03-24Solomon Islands
40563,False,2019,Fiji,1,True,Fiji,Mauritius,Fiji2019-03-24Mauritius
40564,False,2019,Northern Ireland,1,False,Northern Ireland,Belarus,Northern Ireland2019-03-24Belarus
40565,False,2019,Germany,1,False,Netherlands,Germany,Netherlands2019-03-24Germany
40566,False,2019,Wales,1,False,Wales,Slovakia,Wales2019-03-24Slovakia
40567,False,2019,Hungary,1,False,Hungary,Croatia,Hungary2019-03-24Croatia
40568,False,2019,Israel,2,False,Israel,Austria,Israel2019-03-24Austria
40569,False,2019,Poland,2,False,Poland,Latvia,Poland2019-03-24Latvia
40570,False,2019,Tie,0,False,Slovenia,North Macedonia,Slovenia2019-03-24North Macedonia
40571,False,2019,Scotland,2,False,San Marino,Scotland,San Marino2019-03-24Scotland
40572,False,2019,Russia,4,False,Kazakhstan,Russia,Kazakhstan2019-03-24Russia
40573,False,2019,Belgium,2,False,Cyprus,Belgium,Cyprus2019-03-24Belgium
40574,False,2019,Benin,1,False,Benin,Togo,Benin2019-03-24Togo
40575,True,2019,South Africa,1,False,Libya,South Africa,Libya2019-03-24South Africa
40576,False,2019,Zimbabwe,2,False,Zimbabwe,Congo,Zimbabwe2019-03-24Congo
40577,False,2019,Tie,0,False,Central African Republic,Guinea,Central African Republic2019-03-24Guinea
40578,False,2019,Tanzania,3,False,Tanzania,Uganda,Tanzania2019-03-24Uganda
40579,True,2019,Bonaire,1,False,British Virgin Islands,Bonaire,British Virgin Islands2019-03-24Bonaire
40580,False,2019,Grenada,2,False,Puerto Rico,Grenada,Puerto Rico2019-03-24Grenada
40581,False,2019,Canada,3,False,Canada,French Guiana,Canada2019-03-24French Guiana
40582,False,2019,Bermuda,2,False,Dominican Republic,Bermuda,Dominican Republic2019-03-24Bermuda
40583,False,2019,Haiti,1,False,Haiti,Cuba,Haiti2019-03-24Cuba
40584,False,2019,Nicaragua,1,False,Barbados,Nicaragua,Barbados2019-03-24Nicaragua
40585,False,2019,El Salvador,2,False,El Salvador,Jamaica,El Salvador2019-03-24Jamaica
40586,False,2019,Tie,0,True,Azerbaijan,Lithuania,Azerbaijan2019-03-25Lithuania
40587,False,2019,Kuwait,1,True,Kuwait,Nepal,Kuwait2019-03-25Nepal
40588,False,2019,Indonesia,2,True,Myanmar,Indonesia,Myanmar2019-03-25Indonesia
40589,False,2019,Saudi Arabia,1,True,Saudi Arabia,Equatorial Guinea,Saudi Arabia2019-03-25Equatorial Guinea
40590,False,2019,Tie,0,False,Kosovo,Bulgaria,Kosovo2019-03-25Bulgaria
40591,False,2019,England,4,False,Montenegro,England,Montenegro2019-03-25England
40592,False,2019,Tie,0,False,Portugal,Serbia,Portugal2019-03-25Serbia
40593,False,2019,Ukraine,1,False,Luxembourg,Ukraine,Luxembourg2019-03-25Ukraine
40594,False,2019,Turkey,4,False,Turkey,Moldova,Turkey2019-03-25Moldova
40595,False,2019,Albania,3,False,Andorra,Albania,Andorra2019-03-25Albania
40596,False,2019,France,4,False,France,Iceland,France2019-03-25Iceland
40597,False,2019,Algeria,1,True,Algeria,Tunisia,Algeria2019-03-26Tunisia
40598,False,2019,Costa Rica,1,True,Costa Rica,Jamaica,Costa Rica2019-03-26Jamaica
40599,False,2019,Brazil,2,True,Czech Republic,Brazil,Czech Republic2019-03-26Brazil
40600,False,2019,Ghana,2,True,Ghana,Mauritania,Ghana2019-03-26Mauritania
40601,False,2019,Estonia,1,True,Gibraltar,Estonia,Gibraltar2019-03-26Estonia
40602,True,2019,Tie,0,True,Honduras,Ecuador,Honduras2019-03-26Ecuador
40603,False,2019,Ivory Coast,1,True,Ivory Coast,Liberia,Ivory Coast2019-03-26Liberia
40604,False,2019,Bolivia,1,True,Japan,Bolivia,Japan2019-03-26Bolivia
40605,False,2019,South Korea,1,True,South Korea,Colombia,South Korea2019-03-26Colombia
40606,False,2019,Argentina,1,True,Morocco,Argentina,Morocco2019-03-26Argentina
40607,False,2019,Guatemala,1,True,Nicaragua,Guatemala,Nicaragua2019-03-26Guatemala
40608,False,2019,Nigeria,1,True,Nigeria,Egypt,Nigeria2019-03-26Egypt
40609,True,2019,Mexico,2,True,Paraguay,Mexico,Paraguay2019-03-26Mexico
40610,True,2019,El Salvador,2,True,Peru,El Salvador,Peru2019-03-26El Salvador
40611,False,2019,Senegal,1,True,Senegal,Mali,Senegal2019-03-26Mali
40612,False,2019,Tie,0,True,United Arab Emirates,Syria,United Arab Emirates2019-03-26Syria
40613,False,2019,Tie,0,True,United States,Chile,United States2019-03-26Chile
